order_id,customer_id,order_date,order_date_only,order_status,payment_method,subtotal,discount_amount,shipping_fee,total_amount,total_cost,gross_profit,order_sequence
ORD-000196,CUST-00097,2025-01-30 00:00:00,2025-01-30,Completed,PayPal,132.99,0.0,0.0,132.99,43.0,89.99,1
ORD-000197,CUST-00098,2024-09-15 00:00:00,2024-09-15,Completed,Buy Now Pay Later,48.0,0.0,0.0,48.0,15.0,33.0,1
ORD-000198,CUST-00099,2024-11-01 00:00:00,2024-11-01,Completed,Buy Now Pay Later,338.98,33.9,0.0,305.08,145.0,160.08,1
ORD-000199,CUST-00100,2025-04-14 00:00:00,2025-04-14,Completed,Credit Card,164.96999999999997,32.99,9.99,141.97,47.5,84.48,1
ORD-000200,CUST-00100,2025-05-28 00:00:00,2025-05-28,Completed,PayPal,26.0,0.0,4.99,30.99,6.0,20.0,2
ORD-000201,CUST-00100,2025-09-14 00:00:00,2025-09-14,Completed,PayPal,136.0,20.4,9.99,125.59,44.0,71.6,3
ORD-000202,CUST-00100,2025-09-30 00:00:00,2025-09-30,Completed,Credit Card,45.0,0.0,9.99,54.99,11.0,34.0,4
ORD-000203,CUST-00100,2025-11-27 00:00:00,2025-11-27,Completed,PayPal,83.97999999999999,0.0,4.99,88.97,23.5,60.48,5
ORD-000204,CUST-00101,2025-03-04 00:00:00,2025-03-04,Completed,PayPal,95.99000000000001,0.0,0.0,95.99,28.0,67.99,1
ORD-000205,CUST-00101,2025-05-06 00:00:00,2025-05-06,Completed,Credit Card,46.98,0.0,4.99,51.97,12.2,34.78,2
ORD-000206,CUST-00101,2025-05-26 00:00:00,2025-05-26,Completed,Buy Now Pay Later,242.95999999999998,0.0,0.0,242.96,83.0,159.96,3
ORD-000207,CUST-00102,2025-01-13 00:00:00,2025-01-13,Completed,Buy Now Pay Later,436.97,87.39,0.0,349.58,197.7,151.88,1
ORD-000208,CUST-00102,2025-02-05 00:00:00,2025-02-05,Completed,PayPal,32.5,0.0,7.99,40.49,10.0,22.5,2
ORD-000209,CUST-00102,2025-03-09 00:00:00,2025-03-09,Completed,Debit Card,179.98,0.0,0.0,179.98,58.0,121.98,3
ORD-000210,CUST-00102,2025-06-07 00:00:00,2025-06-07,Completed,Credit Card,32.5,4.88,0.0,27.62,10.0,17.62,4
ORD-000211,CUST-00102,2025-07-30 00:00:00,2025-07-30,Completed,Credit Card,73.99000000000001,11.1,0.0,62.89,24.0,38.89,5
ORD-000212,CUST-00103,2024-01-18 00:00:00,2024-01-18,Completed,Credit Card,49.99,10.0,0.0,39.99,18.0,21.99,1
ORD-000213,CUST-00104,2024-09-27 00:00:00,2024-09-27,Completed,PayPal,129.97,0.0,7.99,137.96,45.5,84.47,1
ORD-000214,CUST-00104,2024-10-30 00:00:00,2024-10-30,Completed,PayPal,22.99,0.0,4.99,27.98,5.5,17.49,2
ORD-000215,CUST-00104,2024-11-13 00:00:00,2024-11-13,Completed,PayPal,229.97,0.0,4.99,234.96,71.0,158.97,3
ORD-000216,CUST-00104,2024-12-19 00:00:00,2024-12-19,Completed,Credit Card,56.0,0.0,0.0,56.0,13.7,42.3,4
ORD-000217,CUST-00104,2025-01-31 00:00:00,2025-01-31,Completed,Credit Card,29.99,0.0,4.99,34.98,8.0,21.99,5
ORD-000218,CUST-00104,2025-04-03 00:00:00,2025-04-03,Completed,Credit Card,120.0,0.0,0.0,120.0,42.0,78.0,6
ORD-000219,CUST-00105,2024-05-08 00:00:00,2024-05-08,Completed,Buy Now Pay Later,84.98,0.0,0.0,84.98,29.5,55.48,1
ORD-000220,CUST-00105,2024-08-13 00:00:00,2024-08-13,Completed,Buy Now Pay Later,68.0,13.6,0.0,54.4,22.0,32.4,2
ORD-000221,CUST-00105,2024-10-02 00:00:00,2024-10-02,Completed,PayPal,80.99,0.0,9.99,90.98,24.5,56.49,3
ORD-000222,CUST-00105,2024-11-10 00:00:00,2024-11-10,Completed,Buy Now Pay Later,99.98,10.0,0.0,89.98,36.0,53.98,4
ORD-000223,CUST-00105,2024-12-21 00:00:00,2024-12-21,Completed,PayPal,104.99000000000001,0.0,7.99,112.98,37.0,67.99,5
ORD-000224,CUST-00105,2025-01-10 00:00:00,2025-01-10,Completed,PayPal,179.98,0.0,0.0,179.98,72.0,107.98,6
ORD-000225,CUST-00106,2024-07-21 00:00:00,2024-07-21,Completed,PayPal,121.97999999999999,0.0,9.99,131.97,37.7,84.28,1
ORD-000226,CUST-00106,2024-08-31 00:00:00,2024-08-31,Completed,Credit Card,18.0,0.0,0.0,18.0,4.0,14.0,2
ORD-000227,CUST-00106,2024-09-29 00:00:00,2024-09-29,Completed,Credit Card,617.99,0.0,9.99,627.98,274.0,343.99,3
ORD-000228,CUST-00106,2024-10-18 00:00:00,2024-10-18,Completed,PayPal,469.99,0.0,0.0,469.99,217.0,252.99,4
ORD-000229,CUST-00106,2025-01-30 00:00:00,2025-01-30,Completed,Debit Card,22.99,0.0,0.0,22.99,5.5,17.49,5
ORD-000230,CUST-00107,2024-07-11 00:00:00,2024-07-11,Completed,PayPal,76.0,15.2,7.99,68.79,21.5,39.3,1
ORD-000231,CUST-00107,2024-08-19 00:00:00,2024-08-19,Completed,Credit Card,89.99,4.5,7.99,93.48,36.0,49.49,2
ORD-000232,CUST-00107,2024-09-26 00:00:00,2024-09-26,Cancelled,Credit Card,240.0,24.0,4.99,220.99,84.0,132.0,3
ORD-000233,CUST-00107,2024-11-27 00:00:00,2024-11-27,Completed,Credit Card,190.0,0.0,9.99,199.99,58.0,132.0,4
ORD-000234,CUST-00107,2024-12-18 00:00:00,2024-12-18,Completed,Credit Card,137.99,27.6,7.99,118.38,51.0,59.39,5
ORD-000235,CUST-00107,2025-02-22 00:00:00,2025-02-22,Completed,PayPal,349.99,0.0,0.0,349.99,175.0,174.99,6
ORD-000236,CUST-00108,2025-12-13 00:00:00,2025-12-13,Completed,Credit Card,175.98000000000002,0.0,4.99,180.97,56.0,119.98,1
ORD-000237,CUST-00109,2025-06-24 00:00:00,2025-06-24,Completed,Credit Card,94.99000000000001,0.0,0.0,94.99,29.0,65.99,1
ORD-000238,CUST-00109,2025-08-06 00:00:00,2025-08-06,Completed,PayPal,304.99,0.0,7.99,312.98,105.0,199.99,2
ORD-000239,CUST-00109,2025-09-11 00:00:00,2025-09-11,Completed,Buy Now Pay Later,29.99,1.5,0.0,28.49,8.0,20.49,3
ORD-000240,CUST-00109,2025-09-26 00:00:00,2025-09-26,Completed,Credit Card,29.99,0.0,4.99,34.98,9.5,20.49,4
ORD-000241,CUST-00109,2025-10-20 00:00:00,2025-10-20,Completed,Debit Card,79.98,0.0,0.0,79.98,24.0,55.98,5
ORD-000242,CUST-00109,2025-11-15 00:00:00,2025-11-15,Completed,PayPal,479.96000000000004,48.0,9.99,441.95,217.0,214.96,6
ORD-000243,CUST-00110,2025-11-19 00:00:00,2025-11-19,Completed,Buy Now Pay Later,180.98000000000002,9.05,0.0,171.93,58.5,113.43,1
ORD-000244,CUST-00111,2024-03-14 00:00:00,2024-03-14,Completed,PayPal,548.98,82.35,0.0,466.63,237.0,229.63,1
ORD-000245,CUST-00111,2024-04-15 00:00:00,2024-04-15,Completed,Buy Now Pay Later,45.0,0.0,9.99,54.99,15.0,30.0,2
ORD-000246,CUST-00111,2024-05-26 00:00:00,2024-05-26,Completed,Credit Card,417.95000000000005,0.0,0.0,417.95,153.5,264.45,3
ORD-000247,CUST-00111,2024-07-30 00:00:00,2024-07-30,Completed,Credit Card,45.0,0.0,0.0,45.0,15.0,30.0,4
ORD-000248,CUST-00111,2024-08-28 00:00:00,2024-08-28,Completed,PayPal,32.5,6.5,7.99,33.99,10.0,16.0,5
ORD-000249,CUST-00111,2024-10-25 00:00:00,2024-10-25,Completed,PayPal,29.99,0.0,4.99,34.98,9.5,20.49,6
ORD-000250,CUST-00112,2024-04-07 00:00:00,2024-04-07,Completed,PayPal,68.0,6.8,0.0,61.2,22.0,39.2,1
ORD-000251,CUST-00113,2024-02-26 00:00:00,2024-02-26,Cancelled,Credit Card,75.0,0.0,0.0,75.0,24.0,51.0,1
ORD-000252,CUST-00113,2024-03-28 00:00:00,2024-03-28,Completed,Credit Card,54.0,2.7,9.99,61.29,16.0,35.3,2
ORD-000253,CUST-00113,2024-05-18 00:00:00,2024-05-18,Completed,Credit Card,251.0,0.0,7.99,258.99,78.0,173.0,3
ORD-000254,CUST-00113,2024-06-23 00:00:00,2024-06-23,Completed,Debit Card,64.99,9.75,7.99,63.23,21.0,34.24,4
ORD-000255,CUST-00113,2024-07-12 00:00:00,2024-07-12,Completed,Credit Card,240.0,48.0,0.0,192.0,84.0,108.0,5
ORD-000256,CUST-00113,2024-09-07 00:00:00,2024-09-07,Completed,Buy Now Pay Later,146.0,0.0,7.99,153.99,48.0,98.0,6
ORD-000257,CUST-00114,2024-01-11 00:00:00,2024-01-11,Completed,Buy Now Pay Later,395.99,19.8,7.99,384.18,186.2,189.99,1
ORD-000258,CUST-00114,2024-02-26 00:00:00,2024-02-26,Completed,Credit Card,289.0,0.0,0.0,289.0,130.0,159.0,2
ORD-000259,CUST-00115,2024-02-27 00:00:00,2024-02-27,Completed,PayPal,32.5,0.0,0.0,32.5,10.0,22.5,1
ORD-000260,CUST-00116,2024-06-01 00:00:00,2024-06-01,Completed,PayPal,59.99,9.0,0.0,50.99,20.0,30.99,1
ORD-000261,CUST-00116,2024-06-30 00:00:00,2024-06-30,Completed,Credit Card,106.0,21.2,0.0,84.8,28.0,56.8,2
ORD-000262,CUST-00116,2024-08-09 00:00:00,2024-08-09,Completed,Debit Card,48.0,0.0,0.0,48.0,12.0,36.0,3
ORD-000263,CUST-00116,2024-09-18 00:00:00,2024-09-18,Completed,Credit Card,150.97,0.0,9.99,160.96,44.5,106.47,4
ORD-000264,CUST-00116,2024-10-01 00:00:00,2024-10-01,Cancelled,Buy Now Pay Later,434.0,0.0,0.0,434.0,147.0,287.0,5
ORD-000265,CUST-00116,2024-10-26 00:00:00,2024-10-26,Completed,Buy Now Pay Later,68.0,10.2,0.0,57.8,22.0,35.8,6
ORD-000266,CUST-00116,2024-12-10 00:00:00,2024-12-10,Completed,Credit Card,390.98,0.0,0.0,390.98,185.2,205.78,7
ORD-000267,CUST-00117,2025-04-02 00:00:00,2025-04-02,Completed,Buy Now Pay Later,195.0,0.0,0.0,195.0,66.0,129.0,1
ORD-000268,CUST-00118,2025-10-11 00:00:00,2025-10-11,Completed,Credit Card,63.99,0.0,0.0,63.99,18.0,45.99,1
ORD-000269,CUST-00119,2025-11-19 00:00:00,2025-11-19,Completed,Credit Card,107.99000000000001,16.2,0.0,91.79,34.0,57.79,1
ORD-000270,CUST-00120,2024-10-05 00:00:00,2024-10-05,Completed,PayPal,244.96999999999997,0.0,0.0,244.97,93.0,151.97,1
ORD-000271,CUST-00121,2025-06-23 00:00:00,2025-06-23,Completed,Credit Card,64.99,0.0,0.0,64.99,21.0,43.99,1
ORD-000272,CUST-00122,2025-10-13 00:00:00,2025-10-13,Completed,Credit Card,109.98,0.0,0.0,109.98,38.0,71.98,1
ORD-000273,CUST-00123,2024-12-28 00:00:00,2024-12-28,Completed,Buy Now Pay Later,269.98,54.0,0.0,215.98,106.0,109.98,1
ORD-000274,CUST-00123,2025-03-07 00:00:00,2025-03-07,Completed,PayPal,22.0,0.0,0.0,22.0,5.2,16.8,2
ORD-000275,CUST-00123,2025-05-05 00:00:00,2025-05-05,Completed,Credit Card,232.49,11.62,0.0,220.87,95.0,125.87,3
ORD-000276,CUST-00123,2025-06-22 00:00:00,2025-06-22,Completed,Buy Now Pay Later,94.99,9.5,7.99,93.48,26.5,58.99,4
ORD-000277,CUST-00123,2025-07-25 00:00:00,2025-07-25,Completed,Buy Now Pay Later,139.98,28.0,0.0,111.98,54.0,57.98,5
ORD-000278,CUST-00123,2025-09-04 00:00:00,2025-09-04,Completed,Buy Now Pay Later,49.99,0.0,0.0,49.99,18.0,31.99,6
ORD-000279,CUST-00123,2025-10-18 00:00:00,2025-10-18,Completed,PayPal,18.0,0.0,0.0,18.0,4.0,14.0,7
ORD-000280,CUST-00124,2025-02-11 00:00:00,2025-02-11,Completed,Credit Card,145.99,7.3,9.99,148.68,42.7,95.99,1
ORD-000281,CUST-00125,2025-04-01 00:00:00,2025-04-01,Completed,PayPal,80.0,0.0,0.0,80.0,22.0,58.0,1
ORD-000282,CUST-00125,2025-05-16 00:00:00,2025-05-16,Completed,Debit Card,69.99,0.0,0.0,69.99,22.5,47.49,2
ORD-000283,CUST-00125,2025-06-29 00:00:00,2025-06-29,Returned,Credit Card,29.99,0.0,7.99,37.98,9.5,20.49,3
ORD-000284,CUST-00126,2024-07-02 00:00:00,2024-07-02,Completed,Credit Card,89.99,18.0,0.0,71.99,36.0,35.99,1
ORD-000285,CUST-00127,2024-03-09 00:00:00,2024-03-09,Completed,Debit Card,48.0,0.0,0.0,48.0,11.2,36.8,1
ORD-000286,CUST-00127,2024-05-05 00:00:00,2024-05-05,Completed,PayPal,358.99,0.0,0.0,358.99,148.5,210.49,2
ORD-000287,CUST-00127,2024-07-29 00:00:00,2024-07-29,Returned,Credit Card,24.99,0.0,0.0,24.99,7.5,17.49,3
ORD-000288,CUST-00127,2024-09-18 00:00:00,2024-09-18,Completed,Credit Card,59.99,6.0,0.0,53.99,22.0,31.99,4
ORD-000289,CUST-00128,2025-10-13 00:00:00,2025-10-13,Returned,Credit Card,84.0,0.0,0.0,84.0,26.0,58.0,1
ORD-000290,CUST-00128,2025-11-16 00:00:00,2025-11-16,Completed,Debit Card,233.99,0.0,9.99,243.98,93.5,140.49,2
ORD-000291,CUST-00128,2025-12-03 00:00:00,2025-12-03,Completed,Buy Now Pay Later,164.99,8.25,0.0,156.74,60.0,96.74,3
ORD-000292,CUST-00129,2025-04-06 00:00:00,2025-04-06,Completed,PayPal,399.98,0.0,0.0,399.98,193.0,206.98,1
ORD-000293,CUST-00129,2025-05-04 00:00:00,2025-05-04,Completed,Debit Card,110.97999999999999,0.0,0.0,110.98,32.5,78.48,2
ORD-000294,CUST-00129,2025-06-16 00:00:00,2025-06-16,Completed,Credit Card,382.49,0.0,0.0,382.49,185.0,197.49,3
ORD-000295,CUST-00130,2024-09-06 00:00:00,2024-09-06,Completed,Credit Card,99.98,0.0,0.0,99.98,32.0,67.98,1
ORD-000296,CUST-00131,2025-02-15 00:00:00,2025-02-15,Completed,PayPal,22.0,0.0,9.99,31.99,5.2,16.8,1
ORD-000297,CUST-00132,2024-10-09 00:00:00,2024-10-09,Completed,Credit Card,199.99,0.0,7.99,207.98,85.0,114.99,1
ORD-000298,CUST-00132,2024-11-07 00:00:00,2024-11-07,Completed,Buy Now Pay Later,120.99,6.05,0.0,114.94,37.5,77.44,2
ORD-000299,CUST-00132,2024-11-28 00:00:00,2024-11-28,Completed,Buy Now Pay Later,97.0,19.4,9.99,87.59,29.2,48.4,3
ORD-000300,CUST-00132,2025-01-16 00:00:00,2025-01-16,Completed,Credit Card,96.0,14.4,7.99,89.59,30.0,51.6,4
ORD-000301,CUST-00132,2025-03-07 00:00:00,2025-03-07,Completed,PayPal,72.0,3.6,9.99,78.39,20.0,48.4,5
ORD-000302,CUST-00133,2024-06-17 00:00:00,2024-06-17,Completed,Credit Card,34.0,6.8,0.0,27.2,8.5,18.7,1
ORD-000303,CUST-00134,2025-02-01 00:00:00,2025-02-01,Completed,Credit Card,118.99,0.0,0.0,118.99,37.0,81.99,1
ORD-000304,CUST-00135,2024-12-26 00:00:00,2024-12-26,Completed,Credit Card,141.0,21.15,0.0,119.85,41.0,78.85,1
ORD-000305,CUST-00136,2024-02-12 00:00:00,2024-02-12,Completed,Credit Card,349.99,0.0,0.0,349.99,175.0,174.99,1
ORD-000306,CUST-00136,2024-05-28 00:00:00,2024-05-28,Completed,Credit Card,39.99,0.0,9.99,49.98,14.0,25.99,2
ORD-000307,CUST-00136,2024-06-27 00:00:00,2024-06-27,Completed,Credit Card,65.0,0.0,9.99,74.99,20.0,45.0,3
ORD-000308,CUST-00137,2024-04-18 00:00:00,2024-04-18,Completed,Credit Card,359.98,0.0,0.0,359.98,140.0,219.98,1
ORD-000309,CUST-00138,2025-01-26 00:00:00,2025-01-26,Completed,PayPal,22.0,0.0,0.0,22.0,5.2,16.8,1
ORD-000310,CUST-00139,2025-03-13 00:00:00,2025-03-13,Completed,Credit Card,39.99,2.0,0.0,37.99,12.0,25.99,1
ORD-000311,CUST-00139,2025-04-19 00:00:00,2025-04-19,Completed,Credit Card,45.0,0.0,0.0,45.0,11.0,34.0,2
ORD-000312,CUST-00139,2025-05-10 00:00:00,2025-05-10,Completed,Buy Now Pay Later,358.99,0.0,9.99,368.98,152.5,206.49,3
ORD-000313,CUST-00139,2025-06-22 00:00:00,2025-06-22,Completed,Buy Now Pay Later,419.97,0.0,4.99,424.96,198.5,221.47,4
ORD-000314,CUST-00139,2025-07-21 00:00:00,2025-07-21,Completed,Credit Card,263.98,39.6,4.99,229.37,105.0,119.38,5
ORD-000315,CUST-00139,2025-09-28 00:00:00,2025-09-28,Returned,Debit Card,75.0,0.0,7.99,82.99,24.0,51.0,6
ORD-000316,CUST-00139,2025-11-09 00:00:00,2025-11-09,Completed,Credit Card,399.98,80.0,4.99,324.97,193.0,126.98,7
ORD-000317,CUST-00140,2025-01-10 00:00:00,2025-01-10,Completed,Credit Card,16.99,0.0,0.0,16.99,4.2,12.79,1
ORD-000318,CUST-00140,2025-02-24 00:00:00,2025-02-24,Completed,Credit Card,250.99,25.1,4.99,230.88,75.5,150.39,2
ORD-000319,CUST-00140,2025-05-29 00:00:00,2025-05-29,Completed,Credit Card,93.99000000000001,18.8,9.99,85.18,26.0,49.19,3
ORD-000320,CUST-00141,2024-05-26 00:00:00,2024-05-26,Completed,Credit Card,64.99,0.0,0.0,64.99,18.5,46.49,1
ORD-000321,CUST-00142,2024-11-08 00:00:00,2024-11-08,Completed,Credit Card,92.49000000000001,0.0,0.0,92.49,30.0,62.49,1
ORD-000322,CUST-00142,2024-12-12 00:00:00,2024-12-12,Completed,Credit Card,252.97,0.0,7.99,260.96,77.5,175.47,2
ORD-000323,CUST-00142,2025-01-29 00:00:00,2025-01-29,Completed,Credit Card,48.0,0.0,0.0,48.0,15.0,33.0,3
ORD-000324,CUST-00142,2025-04-11 00:00:00,2025-04-11,Cancelled,Credit Card,337.0,0.0,0.0,337.0,145.0,192.0,4
ORD-000325,CUST-00142,2025-05-07 00:00:00,2025-05-07,Returned,Credit Card,45.0,0.0,0.0,45.0,11.0,34.0,5
ORD-000326,CUST-00143,2024-03-30 00:00:00,2024-03-30,Completed,Credit Card,42.0,8.4,4.99,38.59,13.0,20.6,1
ORD-000327,CUST-00144,2024-03-05 00:00:00,2024-03-05,Completed,Buy Now Pay Later,24.99,0.0,4.99,29.98,7.5,17.49,1
ORD-000328,CUST-00145,2025-02-15 00:00:00,2025-02-15,Completed,Credit Card,48.0,9.6,0.0,38.4,15.0,23.4,1
ORD-000329,CUST-00146,2024-09-06 00:00:00,2024-09-06,Completed,Credit Card,28.0,5.6,0.0,22.4,8.5,13.9,1
ORD-000330,CUST-00146,2024-10-02 00:00:00,2024-10-02,Completed,PayPal,138.0,27.6,0.0,110.4,43.0,67.4,2
ORD-000331,CUST-00146,2024-12-07 00:00:00,2024-12-07,Completed,Buy Now Pay Later,71.0,7.1,0.0,63.9,17.0,46.9,3
ORD-000332,CUST-00147,2024-05-23 00:00:00,2024-05-23,Completed,Credit Card,45.0,9.0,0.0,36.0,11.0,25.0,1
ORD-000333,CUST-00148,2025-11-07 00:00:00,2025-11-07,Cancelled,Credit Card,138.98,6.95,0.0,132.03,34.5,97.53,1
ORD-000334,CUST-00149,2024-09-30 00:00:00,2024-09-30,Completed,Buy Now Pay Later,24.99,0.0,0.0,24.99,7.5,17.49,1
ORD-000335,CUST-00149,2024-11-21 00:00:00,2024-11-21,Completed,PayPal,154.97,7.75,9.99,157.21,46.0,101.22,2
ORD-000336,CUST-00149,2024-12-16 00:00:00,2024-12-16,Completed,PayPal,89.99,13.5,0.0,76.49,25.0,51.49,3
ORD-000337,CUST-00150,2025-03-28 00:00:00,2025-03-28,Completed,Credit Card,76.0,7.6,0.0,68.4,18.5,49.9,1
ORD-000338,CUST-00150,2025-05-06 00:00:00,2025-05-06,Completed,Credit Card,349.99,0.0,0.0,349.99,175.0,174.99,2
ORD-000339,CUST-00150,2025-06-16 00:00:00,2025-06-16,Completed,Credit Card,201.49,10.07,0.0,191.42,62.5,128.92,3
ORD-000340,CUST-00150,2025-09-14 00:00:00,2025-09-14,Completed,Credit Card,45.0,0.0,7.99,52.99,15.0,30.0,4
ORD-000341,CUST-00150,2025-10-27 00:00:00,2025-10-27,Completed,PayPal,112.97999999999999,0.0,0.0,112.98,41.5,71.48,5
ORD-000342,CUST-00150,2025-12-19 00:00:00,2025-12-19,Completed,Credit Card,229.98000000000002,0.0,0.0,229.98,94.5,135.48,6
ORD-000343,CUST-00151,2024-05-24 00:00:00,2024-05-24,Completed,Credit Card,26.0,0.0,0.0,26.0,6.0,20.0,1
ORD-000344,CUST-00152,2024-10-06 00:00:00,2024-10-06,Cancelled,Credit Card,146.98,0.0,0.0,146.98,38.0,108.98,1
ORD-000345,CUST-00152,2024-11-10 00:00:00,2024-11-10,Completed,Credit Card,48.989999999999995,0.0,4.99,53.98,13.5,35.49,2
ORD-000346,CUST-00152,2024-12-27 00:00:00,2024-12-27,Completed,PayPal,337.47,50.62,0.0,286.85,121.0,165.85,3
ORD-000347,CUST-00153,2024-11-01 00:00:00,2024-11-01,Completed,Credit Card,271.98,54.4,0.0,217.58,98.2,119.38,1
ORD-000348,CUST-00153,2025-01-02 00:00:00,2025-01-02,Completed,Credit Card,219.98000000000002,0.0,7.99,227.97,84.0,135.98,2
ORD-000349,CUST-00154,2025-02-23 00:00:00,2025-02-23,Completed,PayPal,42.0,0.0,0.0,42.0,13.0,29.0,1
ORD-000350,CUST-00154,2025-03-13 00:00:00,2025-03-13,Completed,Credit Card,64.99,0.0,0.0,64.99,21.0,43.99,2
ORD-000351,CUST-00154,2025-07-06 00:00:00,2025-07-06,Completed,Credit Card,229.98000000000002,11.5,0.0,218.48,93.0,125.48,3
ORD-000352,CUST-00155,2024-06-09 00:00:00,2024-06-09,Completed,Buy Now Pay Later,16.99,0.0,0.0,16.99,4.2,12.79,1
ORD-000353,CUST-00155,2024-07-17 00:00:00,2024-07-17,Completed,Credit Card,72.0,0.0,0.0,72.0,18.0,54.0,2
ORD-000354,CUST-00155,2024-08-24 00:00:00,2024-08-24,Completed,Credit Card,381.0,0.0,0.0,381.0,156.7,224.3,3
ORD-000355,CUST-00155,2024-09-21 00:00:00,2024-09-21,Completed,Credit Card,148.99,0.0,0.0,148.99,45.0,103.99,4
ORD-000356,CUST-00155,2024-12-14 00:00:00,2024-12-14,Completed,Buy Now Pay Later,73.99000000000001,3.7,0.0,70.29,24.0,46.29,5
ORD-000357,CUST-00155,2025-01-23 00:00:00,2025-01-23,Completed,Debit Card,39.99,0.0,4.99,44.98,12.0,27.99,6
ORD-000358,CUST-00155,2025-02-07 00:00:00,2025-02-07,Completed,Buy Now Pay Later,179.99,36.0,0.0,143.99,70.0,73.99,7
ORD-000359,CUST-00155,2025-04-13 00:00:00,2025-04-13,Completed,PayPal,255.98,0.0,4.99,260.97,93.2,162.78,8
ORD-000360,CUST-00156,2025-05-27 00:00:00,2025-05-27,Completed,Debit Card,63.0,6.3,7.99,64.69,15.0,41.7,1
ORD-000361,CUST-00157,2025-05-24 00:00:00,2025-05-24,Returned,PayPal,29.99,0.0,9.99,39.98,8.0,21.99,1
ORD-000362,CUST-00157,2025-07-02 00:00:00,2025-07-02,Completed,Debit Card,289.0,0.0,4.99,293.99,130.0,159.0,2
ORD-000363,CUST-00157,2025-08-13 00:00:00,2025-08-13,Completed,Credit Card,534.96,0.0,0.0,534.96,212.0,322.96,3
ORD-000364,CUST-00157,2025-10-26 00:00:00,2025-10-26,Completed,Buy Now Pay Later,29.99,0.0,0.0,29.99,8.0,21.99,4
ORD-000365,CUST-00158,2025-09-06 00:00:00,2025-09-06,Completed,Credit Card,54.0,0.0,0.0,54.0,16.0,38.0,1
ORD-000366,CUST-00158,2025-10-23 00:00:00,2025-10-23,Completed,Credit Card,42.0,0.0,4.99,46.99,13.0,29.0,2
ORD-000367,CUST-00158,2025-11-20 00:00:00,2025-11-20,Completed,Credit Card,154.97,23.25,0.0,131.72,42.5,89.22,3
ORD-000368,CUST-00158,2025-12-17 00:00:00,2025-12-17,Completed,PayPal,93.97999999999999,18.8,4.99,80.17,24.5,50.68,4
ORD-000369,CUST-00159,2025-10-22 00:00:00,2025-10-22,Cancelled,Buy Now Pay Later,164.0,0.0,0.0,164.0,52.5,111.5,1
ORD-000370,CUST-00160,2025-02-27 00:00:00,2025-02-27,Completed,Credit Card,349.99,35.0,4.99,319.98,175.0,139.99,1
ORD-000371,CUST-00161,2025-01-30 00:00:00,2025-01-30,Completed,Credit Card,32.5,0.0,9.99,42.49,10.0,22.5,1
ORD-000372,CUST-00162,2025-09-10 00:00:00,2025-09-10,Completed,Buy Now Pay Later,470.98,47.1,0.0,423.88,212.5,211.38,1
ORD-000373,CUST-00163,2024-11-17 00:00:00,2024-11-17,Completed,Credit Card,61.99,9.3,0.0,52.69,19.2,33.49,1
ORD-000374,CUST-00164,2024-01-15 00:00:00,2024-01-15,Completed,Buy Now Pay Later,22.0,2.2,0.0,19.8,5.2,14.6,1
ORD-000375,CUST-00165,2024-05-04 00:00:00,2024-05-04,Completed,PayPal,49.99,0.0,9.99,59.98,18.0,31.99,1
ORD-000376,CUST-00166,2024-07-30 00:00:00,2024-07-30,Completed,PayPal,16.99,0.85,9.99,26.13,4.2,11.94,1
ORD-000377,CUST-00167,2024-05-16 00:00:00,2024-05-16,Completed,Buy Now Pay Later,136.98000000000002,0.0,0.0,136.98,40.0,96.98,1
ORD-000378,CUST-00168,2024-07-24 00:00:00,2024-07-24,Completed,Credit Card,29.99,0.0,0.0,29.99,9.5,20.49,1
ORD-000379,CUST-00169,2024-07-30 00:00:00,2024-07-30,Completed,Credit Card,107.99000000000001,0.0,0.0,107.99,35.0,72.99,1
ORD-000380,CUST-00169,2024-10-03 00:00:00,2024-10-03,Completed,Buy Now Pay Later,48.0,0.0,0.0,48.0,15.0,33.0,2
ORD-000381,CUST-00169,2024-10-28 00:00:00,2024-10-28,Completed,Credit Card,334.0,0.0,0.0,334.0,145.0,189.0,3
ORD-000382,CUST-00170,2025-06-03 00:00:00,2025-06-03,Cancelled,Credit Card,289.0,57.8,0.0,231.2,130.0,101.2,1
ORD-000383,CUST-00170,2025-06-30 00:00:00,2025-06-30,Completed,Credit Card,28.0,0.0,0.0,28.0,8.5,19.5,2
ORD-000384,CUST-00170,2025-08-16 00:00:00,2025-08-16,Completed,PayPal,29.99,3.0,0.0,26.99,8.0,18.99,3
ORD-000385,CUST-00171,2024-07-28 00:00:00,2024-07-28,Completed,Credit Card,399.98,0.0,0.0,399.98,170.0,229.98,1
ORD-000386,CUST-00172,2024-07-17 00:00:00,2024-07-17,Returned,Credit Card,45.0,0.0,9.99,54.99,15.0,30.0,1
ORD-000387,CUST-00173,2024-09-15 00:00:00,2024-09-15,Completed,Credit Card,52.0,0.0,0.0,52.0,12.0,40.0,1
ORD-000388,CUST-00173,2024-10-05 00:00:00,2024-10-05,Completed,Buy Now Pay Later,48.0,2.4,0.0,45.6,15.0,30.6,2
ORD-000389,CUST-00173,2024-12-04 00:00:00,2024-12-04,Completed,Credit Card,259.98,39.0,0.0,220.98,107.0,113.98,3
ORD-000390,CUST-00173,2025-02-17 00:00:00,2025-02-17,Completed,Credit Card,49.99,0.0,9.99,59.98,18.0,31.99,4
